delta_R,m_mu_mu
[ 3.99663607],[ 123.25018376]
[ 3.27031755],[ 19.71403916]
[ 3.02703559],[ 124.51634257]
[ 2.61569838],[ 125.72138494]
[ 3.65512471],[ 125.63618947]
[ 3.77746166],[ 120.72894531]
[ 3.54302897],[ 127.75073862]
[ 3.52663506],[ 35.76883443]
[ 2.20235689],[ 26.07936797]
[ 3.49088083],[ 123.89016624]
[ 3.21883759],[ 123.44487469]
[ 2.96232181],[ 9.61235377]
[ 3.84660338],[ 125.76414506]
[ 5.17326674],[ 128.55069535]
[ 3.74926999],[ 2.3783214]
[ 3.10079181],[ 126.36416766]
[ 4.01491289],[ 8.57257449]
[ 3.04989425],[ 122.81029129]
[ 4.63112968],[ 13.20551802]
[ 3.57558457],[ 2.69836014]
[ 3.44321674],[ 2.46284989]
[ 3.50717244],[ 38.48418098]
[ 3.02145605],[ 7.56977618]
[ 2.98392567],[ 2.7424234]
[ 1.80997107],[ 17.7747541]
[ 4.44787894],[ 1.75378885]
[ 4.61659045],[ 47.28301205]
[ 3.75737639],[ 11.98624157]
[ 3.49031436],[ 124.83265304]
[ 3.48375055],[ 120.75203955]
[ 3.3992975],[ 123.83252565]
[ 4.06565462],[ 28.23422581]
[ 4.07838601],[ 124.93124305]
[ 3.43590944],[ 125.84139111]
[ 2.30169093],[ 22.5558449]
[ 3.17631045],[ 40.58165175]
[ 3.0566095],[ 21.61092242]
[ 2.81632231],[ 11.61825106]
[ 3.01484067],[ 77.49668867]
[ 3.39796001],[ 15.87129836]
[ 2.76002572],[ 125.4969807]
[ 3.35714679],[ 7.88055987]
[ 2.65603316],[ 16.0419671]
[ 2.85016472],[ 23.67461171]
[ 4.23697296],[ 11.31265922]
[ 3.72106151],[ 16.97955775]
[ 2.90100993],[ 18.59923531]
[ 3.15373531],[ 2.07249309]
[ 3.55780821],[ 124.79945547]
[ 2.52293802],[ 38.16924972]
[ 3.88478113],[ 119.88348394]
[ 3.37163111],[ 2.13513693]
[ 3.03239617],[ 39.88849774]
[ 3.06666131],[ 122.3281096]
[ 1.35029328],[ 125.28241426]
[ 1.33942228],[ 13.58989575]
[ 3.54672918],[ 123.93952268]
[ 1.38092843],[ 125.25709066]
[ 2.69241156],[ 2.40576048]
[ 3.26532776],[ 123.64410129]
[ 3.37166303],[ 16.67065086]
[ 1.93942844],[ 26.16248051]
[ 3.5948338],[ 125.99413609]
[ 1.45232568],[ 124.32329077]
[ 3.34602534],[ 9.53009081]
[ 4.29576121],[ 41.28641418]
[ 4.31792522],[ 54.58953198]
[ 2.45987812],[ 6.55266565]
[ 3.40784131],[ 123.35384447]
[ 3.30827638],[ 32.34815902]
[ 3.51413812],[ 123.2339489]
[ 2.67312805],[ 121.72421477]
[ 3.23610976],[ 120.74342962]
[ 1.05783309],[ 124.57195443]
[ 3.75028845],[ 28.60306549]
[ 3.81821343],[ 123.62322646]
[ 2.91945502],[ 124.74092614]
[ 3.54837654],[ 33.46131686]
[ 3.87527408],[ 6.98426576]
[ 3.83838202],[ 123.22488748]
[ 3.19718275],[ 125.17962507]
[ 3.26207439],[ 123.59502186]
[ 3.06036039],[ 23.55025875]
[ 3.69859132],[ 124.54717275]
[ 1.55603658],[ 120.53859205]
[ 2.87677605],[ 33.84298167]
[ 3.52131963],[ 65.26278576]
[ 3.87471594],[ 14.39800336]
[ 3.19329809],[ 35.75279545]
[ 3.37913951],[ 120.14015335]
[ 3.59650297],[ 125.30781998]
[ 2.7672599],[ 110.80533349]
[ 3.36334663],[ 125.82025878]
[ 4.1415055],[ 121.52468124]
[ 2.77807542],[ 123.21793082]
[ 3.48986837],[ 44.33211261]
[ 3.39585671],[ 125.37648151]
[ 3.54146047],[ 39.91125234]
[ 2.85456546],[ 119.29481612]
[ 2.78158888],[ 126.38325592]
[ 3.44977521],[ 125.16831871]
[ 5.36196679],[ 125.47083394]
[ 2.81842297],[ 126.07193106]
[ 4.17608072],[ 103.07005986]
[ 3.83734095],[ 6.37350804]
[ 3.24977188],[ 126.3205514]
[ 3.37748033],[ 124.09577968]
[ 4.0084332],[ 8.43500594]
[ 3.1487428],[ 125.08767164]
[ 3.47722124],[ 37.71618581]
[ 3.43542001],[ 2.9843763]
[ 2.93064177],[ 23.97487266]
[ 3.15916153],[ 11.3086222]
[ 2.84823595],[ 38.50932969]
[ 2.83258661],[ 123.70336898]
[ 4.1159216],[ 126.17425364]
[ 3.63377375],[ 124.38480278]
[ 4.31112898],[ 6.22484173]
[ 2.95189379],[ 34.98069482]
[ 2.84942022],[ 124.74166406]
[ 3.77027615],[ 121.85324637]
[ 1.38052913],[ 127.10540545]
[ 3.61618372],[ 123.12100963]
[ 3.1858578],[ 6.3250424]
[ 3.32119959],[ 123.051916]
[ 2.00319373],[ 123.53348917]
[ 2.49439464],[ 125.50553851]
[ 1.62590303],[ 120.99652519]
[ 2.03172953],[ 16.99241609]
[ 3.573204],[ 126.82168321]
[ 2.06143094],[ 123.82992246]
[ 3.89724214],[ 7.66788654]
[ 3.35437754],[ 123.00627294]
[ 3.57507401],[ 124.46854625]
[ 4.33285192],[ 121.23799478]
[ 2.96989506],[ 126.69047363]
[ 3.10729554],[ 2.92560596]
[ 4.78088553],[ 1.72302252]
[ 3.33479731],[ 21.48892671]
[ 3.16275641],[ 125.72324502]
[ 2.78815326],[ 123.55553059]
[ 3.13736697],[ 14.66479279]
[ 2.76732954],[ 125.32264315]
[ 3.21926942],[ 125.23417107]
[ 3.93456661],[ 125.91604922]
[ 2.88513715],[ 120.98771845]
[ 3.83342981],[ 10.01629944]
[ 3.27155341],[ 30.85630846]
[ 2.37430672],[ 8.36824068]
[ 1.30923442],[ 124.56350233]
[ 3.33548941],[ 125.13128961]
[ 3.56627449],[ 123.94249668]
[ 3.27609476],[ 2.2814029]
[ 2.55219542],[ 124.4374885]
[ 2.98536645],[ 24.05344651]
[ 2.4768982],[ 119.99420434]
[ 2.36031555],[ 121.69736439]
[ 3.53293246],[ 18.83834557]
[ 3.43180521],[ 25.85005823]
[ 4.00551542],[ 32.75981199]
[ 2.71869064],[ 121.64042046]
[ 3.45033848],[ 124.52765074]
[ 4.28471629],[ 122.44739587]
[ 2.5587034],[ 19.08559017]
[ 4.30061442],[ 26.02977864]
[ 2.94363042],[ 5.85971356]
[ 3.77247771],[ 8.3567117]
[ 4.38267549],[ 124.46843932]
[ 1.97656249],[ 88.54558572]
[ 3.83641472],[ 124.38005462]
[ 2.29372512],[ 124.0975347]
[ 3.43275673],[ 123.7428128]
[ 2.20353808],[ 126.96208356]
[ 2.97567333],[ 122.86376175]
[ 2.99391218],[ 123.57337623]
[ 2.23606706],[ 6.227912]
[ 3.34538035],[ 6.30535165]
[ 3.22753433],[ 14.49724574]
[ 3.94098721],[ 7.89683907]
[ 3.96053078],[ 11.36273645]
[ 4.2797306],[ 124.15613729]
[ 3.354662],[ 116.4448957]
[ 3.31200176],[ 121.59341085]
[ 2.87266132],[ 122.16939641]
[ 3.42582121],[ 123.57576965]
[ 3.72471076],[ 124.51887615]
[ 3.29765765],[ 19.57837625]
[ 1.86166017],[ 120.86326511]
[ 3.8231065],[ 126.95468332]
[ 2.94056879],[ 123.22039066]
[ 3.46563585],[ 122.58598084]
[ 3.70584119],[ 7.77059297]
[ 3.62691108],[ 12.5770992]
[ 3.18294621],[ 6.10044259]
[ 2.85570621],[ 124.44211299]
[ 1.85930809],[ 11.29609976]
[ 3.42452991],[ 36.40949346]
[ 4.09046219],[ 124.28673585]
[ 2.48509556],[ 126.69757134]
[ 3.49421988],[ 124.58555023]
[ 3.00450686],[ 4.2412696]
[ 5.27644718],[ 15.96891604]
[ 3.0636985],[ 125.7849421]
[ 3.02603555],[ 6.68820623]
[ 2.18772011],[ 123.12565807]
[ 1.822936],[ 123.14908726]
[ 4.68772083],[ 11.05188806]
[ 3.20996996],[ 26.26448058]
[ 3.60495564],[ 121.54502887]
[ 4.00079781],[ 126.23738576]
[ 3.98359172],[ 15.63504523]
[ 3.52270179],[ 44.57368918]
[ 0.932744],[ 123.45960433]
[ 1.5450866],[ 15.08846323]
[ 3.01267756],[ 4.02072991]
[ 3.40379419],[ 125.16730989]
[ 4.25832575],[ 77.80313077]
[ 3.48866802],[ 2.14826586]
[ 2.82042105],[ 34.74506654]
[ 3.56426699],[ 52.39224969]
[ 3.77230774],[ 62.28552098]
[ 3.20928057],[ 2.55523112]
[ 1.71051246],[ 124.3149691]
[ 3.58245215],[ 124.99498715]
[ 3.3046989],[ 123.56556688]
[ 3.70609495],[ 16.83089841]
[ 4.18434777],[ 125.11304532]
[ 3.48889801],[ 126.35588151]
[ 3.54012594],[ 21.19087788]
[ 3.34013483],[ 24.46014452]
[ 3.57479817],[ 47.61824357]
[ 4.31230217],[ 10.28589991]
[ 2.74220025],[ 19.18324507]
[ 3.01080145],[ 40.58899253]
[ 4.04360025],[ 124.24442717]
[ 3.4577333],[ 46.9684276]
[ 3.24295563],[ 124.66259474]
[ 3.17676519],[ 12.17297779]
[ 3.43615114],[ 124.0939806]
[ 3.26380487],[ 124.94860218]
[ 3.41577164],[ 46.76060778]
[ 3.4928945],[ 35.23691321]
[ 4.89807326],[ 124.62267641]
[ 2.86029947],[ 121.16156263]
[ 3.07033267],[ 126.18064964]
[ 3.16404684],[ 28.89556629]
[ 3.21727696],[ 106.10208497]
[ 3.52557186],[ 120.93496201]
[ 2.49942858],[ 127.12197049]
[ 4.72392021],[ 124.12713709]
[ 3.61396074],[ 124.58221363]
[ 2.77737762],[ 126.02705762]
[ 3.89246487],[ 124.17801251]
[ 3.42883465],[ 44.828987]
[ 3.8815095],[ 121.59636424]
[ 2.16772531],[ 126.88059961]
[ 3.52253512],[ 124.35723805]
[ 2.67406657],[ 126.76216576]
[ 3.3098847],[ 30.39405714]
[ 3.00030025],[ 19.4024318]
[ 3.79968103],[ 123.18023435]
[ 3.34531525],[ 21.94836981]
[ 2.476626],[ 124.25088348]
[ 3.75371672],[ 4.56613596]
[ 3.69974964],[ 124.46164031]
[ 3.51095568],[ 124.10907887]
[ 2.31326695],[ 1.61708359]
[ 2.43725843],[ 31.19412064]
[ 3.5452924],[ 23.6884252]
[ 3.29902984],[ 127.02085707]
[ 3.68328009],[ 123.44127362]
[ 3.33220073],[ 4.6548793]
[ 2.7517902],[ 32.61306062]
[ 3.77076425],[ 11.11783365]
[ 2.8424045],[ 2.77658544]
[ 2.73517558],[ 123.54199364]
[ 2.72433021],[ 2.72032682]
[ 1.65681078],[ 21.37766973]
[ 4.48706091],[ 125.1359911]
[ 5.71604044],[ 11.53770768]
[ 3.10514211],[ 125.24319068]
[ 3.3047883],[ 33.49482895]
[ 3.65301005],[ 45.05989562]
[ 3.32443004],[ 125.416143]
[ 3.53338924],[ 28.1458778]
[ 2.80910546],[ 124.70766681]
[ 3.21067352],[ 125.67921624]
[ 3.9902445],[ 118.06411115]
[ 5.14166169],[ 8.04677732]
[ 4.88041598],[ 124.21623407]
[ 3.23346268],[ 122.99928286]
[ 1.66982512],[ 1.75357667]
[ 3.03715999],[ 17.63683493]
[ 3.87566558],[ 33.71177396]
[ 3.47582323],[ 122.90277108]
[ 4.2695636],[ 125.34331803]
[ 2.52072926],[ 21.7012844]
[ 4.96115584],[ 119.35586308]
[ 2.97638808],[ 18.95055689]
[ 3.15488524],[ 119.27045243]
[ 3.92095745],[ 123.93352686]
[ 2.91851374],[ 3.56682768]
[ 3.10609393],[ 123.60680531]
[ 2.82997887],[ 125.69740069]
[ 3.19278644],[ 110.51523968]
[ 6.94321695],[ 10.81993578]
[ 3.92550884],[ 125.08160359]
[ 5.83284587],[ 121.32558077]
[ 3.22157331],[ 7.86080664]
[ 1.05431827],[ 117.74872984]
[ 3.19467419],[ 23.51740837]
[ 3.00792582],[ 2.27473624]
[ 2.132317],[ 124.15657115]
[ 3.74575874],[ 123.44338105]
[ 4.4658452],[ 124.15154707]
[ 1.75273405],[ 124.09982265]
[ 3.19175717],[ 14.92228265]
[ 2.98158052],[ 120.99329901]
[ 2.5375422],[ 120.05475898]
[ 3.08343055],[ 126.57392741]
[ 3.40389237],[ 14.47760418]
[ 2.58530349],[ 2.36087986]
[ 3.6786514],[ 123.93785932]
[ 2.47938827],[ 126.04723288]
[ 3.10372533],[ 63.91918915]
[ 3.26917364],[ 20.8377768]
[ 3.3397645],[ 124.52792475]
[ 2.37201313],[ 121.66022767]
[ 4.71974572],[ 2.14281052]
[ 2.9975746],[ 31.31425039]
[ 2.89444408],[ 17.59280781]
[ 2.92473778],[ 123.65251948]
[ 3.22442781],[ 63.18337473]
[ 3.52942252],[ 8.66028984]
[ 4.98175182],[ 121.44711324]
[ 3.17785019],[ 124.2761822]
[ 3.50726778],[ 122.05161329]
[ 3.33405087],[ 22.18770877]
[ 2.97968235],[ 17.62865989]
[ 2.69953384],[ 27.7060055]
[ 4.06961291],[ 125.69144898]
[ 3.10056668],[ 22.88236466]
[ 3.10026274],[ 126.77429342]
[ 2.64576772],[ 124.76466835]
[ 2.92904792],[ 124.17883353]
[ 2.75751004],[ 24.04594161]
[ 2.53292037],[ 125.67525188]
[ 3.2570861],[ 3.59578757]
[ 3.3745086],[ 125.93367477]
[ 2.31657842],[ 3.89924722]
[ 3.00593033],[ 120.73901392]
[ 3.95870485],[ 9.25443781]
[ 3.04124957],[ 122.7469116]
[ 3.77005517],[ 123.90531311]
[ 0.96249989],[ 125.53261602]
[ 2.84281376],[ 22.07442313]
[ 3.16180959],[ 3.58344645]
[ 3.44647965],[ 125.59001712]
[ 4.04291293],[ 125.14578598]
[ 4.43356162],[ 1.93208461]
[ 2.63027675],[ 23.89571018]
[ 3.14153122],[ 122.14806761]
[ 2.2681421],[ 18.44434762]
[ 3.32991302],[ 40.27013656]
[ 2.95045485],[ 125.35108414]
[ 2.33798776],[ 125.87017309]
[ 3.23818535],[ 123.62898653]
[ 3.37426616],[ 125.77678607]
[ 3.68654586],[ 43.36659631]
[ 4.19488064],[ 125.20288623]
[ 3.19276491],[ 40.37367161]
[ 2.99212276],[ 127.17787443]
[ 3.26074934],[ 116.97529023]
[ 3.10718357],[ 45.44782885]
[ 1.12732214],[ 127.59465964]
[ 5.70662047],[ 123.56828447]
[ 3.0590306],[ 2.00139806]
[ 3.166718],[ 48.1773078]
[ 3.59601828],[ 3.49476097]
[ 3.05291644],[ 125.23816962]
[ 3.13054325],[ 125.30316666]
[ 2.83890999],[ 27.80097255]
[ 3.78902069],[ 125.50240376]
[ 3.39300712],[ 21.01046777]
[ 3.4715523],[ 43.44736719]
[ 3.68375371],[ 3.29185673]
[ 3.3813678],[ 15.55439717]
[ 3.51506504],[ 124.13457586]
[ 2.1205952],[ 2.68809166]
[ 2.68040499],[ 25.11940163]
[ 2.9129247],[ 124.81217]
[ 3.178341],[ 122.74103338]
[ 3.61894258],[ 110.92397976]
[ 2.92400444],[ 125.76678796]
[ 3.14345471],[ 124.11545242]
[ 3.08532516],[ 123.79121727]
[ 2.41954411],[ 18.29871724]
[ 2.56296799],[ 19.69109157]
[ 3.41061163],[ 124.36075933]
[ 3.22401087],[ 6.0992817]
[ 3.17873893],[ 120.134599]
[ 6.4445689],[ 124.30753752]
[ 2.56855315],[ 10.7533287]
[ 2.59105795],[ 124.82186526]
[ 3.14435469],[ 8.5649293]
[ 4.20911201],[ 122.93811892]
[ 4.53183936],[ 121.34611723]
[ 3.06365382],[ 3.26633718]
[ 2.62239722],[ 24.26328493]
[ 3.82660539],[ 7.24318224]
[ 2.74212929],[ 57.07224072]
[ 1.75130693],[ 116.79290028]
[ 2.77339007],[ 33.88761536]
[ 3.48194939],[ 28.39036162]
[ 1.68851885],[ 124.40338211]
[ 3.18418988],[ 124.08409075]
[ 4.26857613],[ 19.92145046]
[ 3.58960188],[ 124.23066218]
[ 3.3793337],[ 123.97775026]
[ 1.73896667],[ 122.10981594]
[ 3.07158092],[ 126.72352253]
[ 2.98716362],[ 107.9036993]
[ 5.78287203],[ 0.61832515]
[ 3.27141828],[ 123.85583069]
[ 3.75783253],[ 7.38963057]
[ 3.34309975],[ 2.4446509]
[ 3.10097531],[ 122.96240223]
[ 3.48274779],[ 123.95315387]
[ 3.24408298],[ 17.40792669]
[ 2.98759228],[ 36.12428462]
[ 3.57590412],[ 8.3401613]
[ 2.03136959],[ 127.43330917]
[ 3.47586851],[ 8.76380577]
[ 3.12976615],[ 17.7091955]
[ 2.76956888],[ 106.15269521]
[ 3.36323107],[ 2.47156418]
[ 3.58899362],[ 121.01625718]
[ 3.21622408],[ 1.94631991]
[ 3.46546318],[ 32.37208165]
[ 2.7871438],[ 124.75828506]
[ 2.82689793],[ 126.08545601]
[ 4.07689961],[ 6.71332656]
[ 2.01079235],[ 27.87301428]
[ 3.04301183],[ 124.98601554]
[ 3.83410645],[ 64.86419242]
[ 3.385597],[ 125.06645263]
[ 3.03531301],[ 31.1530536]
[ 3.14752682],[ 124.66599631]
[ 3.32043417],[ 124.90915672]
[ 3.63346565],[ 21.35987731]
[ 4.38634955],[ 1.82984741]
[ 3.02929229],[ 2.10895642]
[ 3.34761332],[ 27.27364493]
[ 3.53243237],[ 125.43201044]
[ 2.35938425],[ 123.73259299]
[ 2.98879309],[ 124.11957857]
[ 2.44533286],[ 28.97579096]
[ 2.78672873],[ 2.6384902]
[ 4.00306515],[ 122.98158139]
[ 3.35758519],[ 3.6244859]
[ 3.1473436],[ 122.71005392]
[ 2.47018679],[ 28.50794942]
[ 4.05660678],[ 125.29008906]
[ 3.79600128],[ 13.10620594]
[ 3.22368817],[ 125.33799192]
[ 2.83749334],[ 128.09113057]
[ 2.93314922],[ 126.70935993]
[ 2.0826667],[ 122.27352106]
[ 3.16159834],[ 126.49221229]
[ 3.22440579],[ 6.78897873]
[ 3.10996503],[ 125.28300927]
[ 3.35818311],[ 124.60251236]
[ 3.15528197],[ 124.07610409]
[ 3.21983672],[ 123.21868801]
[ 1.62347741],[ 24.35828076]
[ 3.94448027],[ 6.33604803]
[ 2.53003517],[ 124.01688139]
[ 3.6005901],[ 130.05108008]
[ 3.328408],[ 124.50734783]
[ 2.9135644],[ 58.58012448]
[ 2.4996033],[ 124.77593387]
[ 3.03163301],[ 102.34529074]
[ 2.70800847],[ 124.94111495]
[ 3.10110442],[ 123.64648746]
[ 3.60871628],[ 125.2804241]
[ 2.72325126],[ 61.11977213]
[ 2.96453304],[ 121.78245826]
[ 3.63670504],[ 3.21288232]
[ 4.23160983],[ 54.93328027]
[ 5.29878791],[ 38.04154897]
[ 6.10324266],[ 27.43661646]
[ 3.3844531],[ 40.28814804]
[ 2.90021737],[ 124.59617795]
[ 2.99561863],[ 29.24049268]
[ 3.55116511],[ 7.51948394]
[ 3.5295829],[ 122.53087672]
[ 3.59400083],[ 124.38955295]
[ 2.66145334],[ 24.82176759]
[ 1.58907477],[ 124.14248667]
[ 2.8161921],[ 2.67425968]
[ 3.4659719],[ 2.91541664]
[ 3.60534737],[ 124.16226448]
[ 3.23627629],[ 123.29965403]
[ 2.63768314],[ 124.08777779]
[ 2.43706562],[ 126.37661583]
[ 3.42357466],[ 127.56893878]
[ 4.1412707],[ 5.93801017]
[ 4.02640152],[ 124.88379599]
[ 3.45271246],[ 35.99412156]
[ 3.47809151],[ 23.64012951]
[ 3.1507495],[ 125.26887089]
[ 3.40315406],[ 7.20488361]
[ 1.71769157],[ 123.69114823]
[ 1.30480948],[ 126.17504891]
[ 4.44031958],[ 124.7270011]
[ 3.53366347],[ 9.69334675]
[ 3.55312153],[ 37.85322229]
[ 2.48056955],[ 20.07148024]
[ 2.35525782],[ 128.90834285]
[ 3.85380561],[ 128.94135424]
[ 3.77468704],[ 91.85011169]
[ 3.32331875],[ 25.57571255]
[ 4.38459638],[ 121.36545744]
[ 3.36222203],[ 124.47344754]
[ 3.24272996],[ 126.7240537]
[ 3.83312746],[ 126.31334886]
[ 3.90060453],[ 33.75253161]
[ 3.59895389],[ 8.31009532]
[ 3.93622037],[ 124.7956493]
[ 1.7927669],[ 120.54747729]
[ 2.32602556],[ 8.06923509]
[ 3.33848846],[ 125.88463926]
[ 1.78648224],[ 1.59588861]
[ 3.02966],[ 120.51787638]
[ 1.79653399],[ 1.8794106]
[ 0.66893677],[ 123.70002839]
[ 4.2112039],[ 128.28734084]
[ 5.39105295],[ 123.37050598]
[ 2.96509744],[ 24.18767647]
[ 3.40684684],[ 124.02579276]
[ 0.84239498],[ 10.9292669]
[ 1.09030085],[ 67.73859597]
[ 3.76987863],[ 125.45745911]
[ 3.2929373],[ 8.21985462]
[ 3.07745559],[ 121.35648048]
[ 2.66353361],[ 126.06932171]
[ 3.75621438],[ 125.71458064]
[ 3.61644821],[ 7.49097762]
[ 1.55763426],[ 127.26253896]
[ 3.21758016],[ 123.88413369]
[ 2.29491125],[ 16.49126378]
[ 3.26506883],[ 121.51488231]
[ 3.74937123],[ 23.23848127]
[ 3.55653982],[ 122.78880087]
[ 2.63861493],[ 124.38531476]
[ 2.4284052],[ 24.38476288]
[ 4.11640271],[ 44.71671694]
[ 2.94101387],[ 119.067234]
[ 3.20692984],[ 125.11903545]
[ 2.5817861],[ 3.72858471]
[ 3.66871643],[ 2.40602734]
[ 3.0321052],[ 26.58337071]
[ 3.30811778],[ 126.17082029]
[ 3.29368336],[ 117.82317705]
[ 2.37146819],[ 15.76637571]
[ 3.52477118],[ 16.27543935]
[ 3.50853357],[ 111.96368929]
[ 3.2934517],[ 4.95582695]
[ 3.28101247],[ 113.12775497]
[ 2.96995721],[ 124.77274864]
[ 3.49352908],[ 124.38443982]
[ 3.74636139],[ 15.55805747]
[ 3.40240095],[ 125.19290045]
[ 3.00105137],[ 125.06198533]
[ 3.66121781],[ 8.65491252]
[ 2.67250826],[ 126.38359378]
[ 3.83841657],[ 122.61313128]
[ 3.02947918],[ 21.73003772]
[ 3.20762946],[ 123.79627512]
[ 4.04121741],[ 8.68795342]
[ 3.19464895],[ 122.34401956]
[ 2.84760803],[ 17.98621136]
[ 3.07492152],[ 132.2449951]
[ 4.02081663],[ 2.2300462]
[ 4.60921206],[ 1.84762794]
[ 2.70237579],[ 2.54997942]
[ 5.13472607],[ 10.92328624]
[ 1.71993666],[ 3.7551976]
[ 2.37228691],[ 125.83978194]
[ 3.54522137],[ 125.19893851]
[ 3.8126916],[ 44.56156314]
[ 4.10606118],[ 114.04705415]
[ 2.90723451],[ 122.95688302]
[ 4.92240013],[ 127.57427789]
[ 3.34629474],[ 30.14913819]
[ 2.5161753],[ 35.04676207]
[ 2.86687056],[ 108.10472857]
[ 2.88761061],[ 20.166417]
[ 2.85814068],[ 24.08859907]
[ 2.721649],[ 125.8868333]
[ 3.49122474],[ 54.5729088]
[ 3.9407044],[ 123.88685449]
[ 4.57897263],[ 9.18548743]
[ 2.32492312],[ 17.83732798]
[ 3.28139203],[ 127.12300888]
[ 3.3202185],[ 5.09655035]
[ 5.29431901],[ 124.37748977]
[ 4.47961032],[ 124.88336951]
[ 2.76827347],[ 125.0142028]
[ 3.11855762],[ 123.42918228]
[ 3.20060728],[ 124.41470354]
[ 3.63451969],[ 13.37734513]
[ 3.24730953],[ 4.21867389]
[ 5.76309616],[ 5.81380013]
[ 3.68620709],[ 84.86177712]
[ 3.28281459],[ 124.36691552]
[ 3.34390932],[ 124.56057374]
[ 3.71163776],[ 126.03264077]
[ 3.39694246],[ 21.58170486]
[ 3.48185734],[ 123.37649669]
[ 3.66123384],[ 16.11041903]
[ 3.15933153],[ 38.47258191]
[ 2.70451221],[ 15.78897118]
[ 3.31135102],[ 99.42162904]
[ 2.59863058],[ 125.07289013]
[ 2.60712558],[ 22.88854868]
[ 2.77054973],[ 5.21943769]
[ 3.7953187],[ 125.33124349]
[ 2.33605123],[ 123.59990682]
[ 2.76167458],[ 20.25461638]
[ 3.07882474],[ 38.15708633]
[ 2.91473743],[ 29.7390422]
[ 2.63286337],[ 123.94876081]
[ 4.03624594],[ 108.36362427]
[ 2.83302643],[ 40.04485801]
[ 3.0761261],[ 123.57031997]
[ 1.76971167],[ 125.93847901]
[ 3.59334475],[ 121.94944994]
[ 4.57519503],[ 2.0676533]
[ 3.2410049],[ 127.01390447]
[ 3.13498214],[ 122.58815569]
[ 4.25542557],[ 12.19974535]
[ 2.86780733],[ 7.41149697]
[ 3.01234784],[ 19.10267129]
[ 2.06300281],[ 17.02238549]
[ 3.2107369],[ 125.39978139]
[ 2.80829675],[ 13.29734494]
[ 1.35295454],[ 124.15170855]
[ 3.35945036],[ 121.01624494]
[ 2.53030783],[ 28.40461688]
[ 3.47147585],[ 125.87171259]
[ 3.86390543],[ 11.60452638]
[ 1.6338697],[ 4.42648872]
[ 2.46553363],[ 125.09472132]
[ 3.10469556],[ 107.92545008]
[ 3.65656755],[ 123.31355839]
[ 3.80618986],[ 2.78528366]
[ 2.87117091],[ 14.86878865]
[ 2.98142989],[ 122.94830999]
[ 2.78328351],[ 19.81768981]
[ 4.21387276],[ 71.22181313]
[ 3.75558166],[ 6.5521912]
[ 3.47241213],[ 3.80094724]
[ 3.23585141],[ 124.38872423]
[ 3.34104899],[ 6.67535313]
[ 2.74427265],[ 23.16001051]
[ 3.06475801],[ 36.48896022]
[ 3.74059864],[ 122.85928258]
[ 3.07951056],[ 2.62814185]
[ 3.75700459],[ 5.65609284]
[ 3.17860372],[ 125.30220252]
[ 2.10356266],[ 71.10958917]
[ 2.48409062],[ 3.05764551]
[ 4.16216222],[ 124.19955157]
[ 3.52510104],[ 2.38553721]
[ 2.08339739],[ 125.39504704]
[ 2.60787111],[ 32.3145275]
[ 3.15573603],[ 21.05457606]
[ 4.40923072],[ 121.98099381]
[ 3.12425393],[ 122.58046999]
[ 4.7505571],[ 7.1588069]
[ 3.66271029],[ 86.63155805]
[ 3.74951578],[ 122.94286333]
[ 2.89677902],[ 28.80808876]
[ 4.06254169],[ 5.62587582]
[ 1.93195318],[ 124.67021908]
[ 2.72624737],[ 13.33910261]
[ 3.12139459],[ 12.84439675]
[ 3.34378893],[ 5.79278854]
[ 2.37242241],[ 122.33138509]
[ 4.32601078],[ 124.45626907]
[ 2.0223126],[ 125.15729982]
[ 3.02017391],[ 41.16335961]
[ 3.75499666],[ 29.99577761]
[ 1.48466537],[ 13.47969719]
[ 2.8373703],[ 124.12204169]
[ 4.12213562],[ 123.77728222]
[ 3.72905545],[ 3.54304041]
[ 3.78220994],[ 118.61630966]
[ 2.47305977],[ 126.51239783]
[ 4.03028513],[ 15.73400041]
[ 3.65671788],[ 123.07982332]
[ 2.61458283],[ 123.36128238]
[ 3.04509177],[ 124.59557417]
[ 2.17192214],[ 122.84633469]
[ 2.97172356],[ 38.17214064]
[ 3.46219773],[ 124.40821055]
[ 3.76722956],[ 121.64691382]
[ 3.67422611],[ 32.99050139]
[ 3.12787934],[ 36.00457641]
[ 3.9314779],[ 7.47570257]
[ 3.30441499],[ 125.35109885]
[ 3.33620265],[ 123.13219732]
[ 4.35166181],[ 8.50447798]
[ 4.05069894],[ 2.42319147]
[ 3.76197294],[ 123.34452073]
[ 2.66326835],[ 124.1629716]
[ 3.98604949],[ 123.03449094]
[ 3.31119332],[ 2.50281751]
[ 3.17293451],[ 122.5798977]
[ 3.84750795],[ 123.34473804]
[ 3.49365716],[ 123.95072443]
[ 3.20287323],[ 126.69709216]
[ 3.01383555],[ 123.55182559]
[ 3.04824042],[ 125.17836591]
[ 3.60876876],[ 124.99434908]
[ 4.13775854],[ 49.08896323]
[ 3.0861668],[ 3.95944307]
[ 4.26207893],[ 6.01626751]
[ 3.18913818],[ 7.28392858]
[ 3.29082939],[ 3.66498294]
[ 4.31570109],[ 125.26977551]
[ 5.03700208],[ 1.3999848]
[ 3.34617907],[ 32.86482245]
[ 2.04770781],[ 124.67733043]
[ 2.8188471],[ 22.47339907]
[ 3.63758969],[ 2.66025904]
